11656;2862LG;FENILBUTIRATO DE GLICERILO;
7912;2862SO;FENILBUTIRATO SODIO;
7913;2863A;ETORICOXIB;
7954;2864A;BIMATOPROST;
7956;2865A;CASPOFUNGINA;
11567;2865AC;CASPOFUNGINA ACETATO;
7957;2866A;FONDAPARINUX;
7966;2866SO;FONDAPARINUX SODICO;
8006;2868A;CROMATO CR-51  SODIO;
7919;2870A;FLUDESOXIGLUCOSA (18F);
7974;2871A;IODOMETILNORCOLESTEROL;
7978;2875A;PERTECNETATO 99MTC  SODIO;
7980;2876A;SAL TETRASODICA AC 33 DIFOSFONO-1,2 PROPDICARBOX;
7976;2877A;RENIO RE -186;
7981;2877SL;RENIO RE-186 SULFURO;
7959;2878A;VORICONAZOL;
7965;2881A;ERTAPENEM;
11854;2881SO;ERTAPENEM SODIO;
7962;2882A;BOSENTAN;
7968;2882MH;BOSENTAN MONOHIDRATO;
8007;2883A;PEGINTERFERON ALFA- 2A;
7963;2884A;OLOPATADINA;
7967;2884CH;OLOPATADINA HIDROCLORURO;
7971;2885A;OSELTAMIVIR;
7972;2885FO;OSELTAMIVIR FOSFATO;
7973;2886A;PARECOXIB;
8009;2888A;PIMECROLIMUS;
7952;2889A;PEGFILGRASTIM;
8010;2890A;NORELGESTROMINA;
8018;2892A;TADALAFILO;
8020;2893A;DUTASTERIDA;
7947;2894A;PEGVISOMANT;
8034;2895A;MOROCTOCOG ALFA;
8031;2896A;VARDENAFILO;
8032;2896CH;VARDENAFILO HIDROCLORURO;
11273;2896EL;VARDENAFILO HIDROCLORURO TRIHIDRATO;
8033;2897A;MIGLUSTAT;
8039;2898A;DIBOTERMINA ALFA;
8040;2899A;ADEFOVIR;
8041;2899DG;ADEFOVIR DIPIVOXIL;
8045;2901A;LEVOCETIRIZINA;
8046;2901DH;LEVOCETIRIZINA DIHIDROCLORURO;
7893;2902A;ENFUVIRTIDA;
7945;2903A;LARONIDASA;
8126;2906A;ADALIMUMAB;
9456;2907A;CINACALCET;
9457;2907CH;CINACALCET HIDROCLORURO;
8196;2908A;LEVOFOLINICO ACIDO;
7914;2908CA;LEVOFOLINATO CALCIO;
8201;2910A;CARGLUMICO ACIDO;
8346;2911A;TRIFOLIUM PRATENSE L.;
8347;2911WA;TRIFOLIUM PRATENSE L. EXTRACTO;
8947;2912A;APREPITANT;
8948;2913A;EMTRICITABINA;
8949;2914A;GADOBENICO ACIDO;
9634;2914KM;GADOBENATO DIMEGLUMINA;
8975;2915A;DOCOSANOL;
8976;2916A;EVEROLIMUS;
9053;2919A;SOLIFENACINA;
9054;2919SD;SOLIFENACINA SUCCINATO;
9356;2920A;IBRITUMOMAB TIUXETAN;
9366;2923A;ATAZANAVIR;
11411;2923SU;ATAZANAVIR SULFATO;
9374;2924A;EPLERENONA;
9375;2925A;FULVESTRANT;
9376;2926A;DIOXIDO DE CARBONO;
9381;2927A;LACTOGLUCONICO ACIDO;
9382;2927CO;LACTOGLUCONATO CALCIO;
9385;2928A;BORTEZOMIB;
9572;2929A;GADOXETICO ACIDO;
9386;2929DN;GADOXETATO DISODIO;
9387;2931A;TRIGLICERIDOS OMEGA-3;
9388;2932A;BICISATO DIHIDROCLORURO;
9399;2933A;ARIPIPRAZOL;
12282;2933MH;ARIPIPRAZOL MONOHIDRATO;
9407;2934A;INSULINA DETEMIR;
9427;2936A;FERRIMANITOL OVOALBUMINA;
9431;2938A;RANELICO ACIDO;
9432;2938RX;RANELATO ESTRONCIO;
8760;2940A;VIBRIO CHOLERAE O1 INABA, BIOTIPO CLASICO (INACTIVADO POR CALOR);
8773;2941A;TOXINA COLERA RECOMBINANTE SUBUNIDAD B;
7898;2942A;PROPIVERINA;
9249;2942CH;PROPIVERINA HIDROCLORURO;
9254;2943A;FOSFATO POTASICO DIBASICO;
7946;2944A;PEMETREXED;
19497;2944DH;PEMETREXED DITROMETAMINA DIHIDRATO;
12468;2944DN;PEMETREXED DISODIO;
13918;2944SW;PEMETREXED DISODIO HEMIPENTAHIDRATO;
11954;2944TJ;PEMETREXED DITROMETAMINA;
9373;2945A;LANTANO;
9383;2945CA;LANTANO CARBONATO;
9420;2946A;AMINOLEVULINICO ACIDO;
9441;2946CH;HEXAMINOLEVULINICO HIDROCLORURO;
9458;2946MD;AMINOLEVULINATO METILO;
9459;2948A;BIVALIRUDINA;
9462;2949A;ANAGRELIDA;
9463;2949CH;ANAGRELIDA HIDROCLORURO;
12203;2949CM;ANAGRELIDA HIDROCLORURO MONOHIDRATO;
9467;2951A;GONADOTROPINA CORIONICA;
9469;2952A;BEVACIZUMAB;
9488;2956A;ANTIGENO OLIGOSACARIDO MENINGOCOCO GRUPO C;
9498;2962A;PENTETICO ACIDO;
677;2962OP;PENTETATO CALCIO TRISODIO;
9506;2970A;INSULINA GLULISINA;
9507;2971A;TREPROSTINILO;
9508;2971SO;TREPROSTINILO SODICO;
9510;2972A;OXIGENO;
9514;2974A;ATOMOXETINA;
9515;2974CH;ATOMOXETINA HIDROCLORURO;
9516;2976A;RASAGILINA;
11607;2976KB;RASAGILINA BESILATO;
9517;2976MB;RASAGILINA MESILATO;
11245;2976TB;RASAGILINA TARTRATO;
9518;2977A;NITISINONA;
9527;2979A;PROTOXIDO DE NITROGENO;
9533;2984A;DEXRAZOXANO;
9537;2988A;ERLOTINIB;
12035;2988CH;ERLOTINIB HIDROCLORURO;
9539;2990A;PALONOSETRON;
9540;2990CH;PALONOSETRON HIDROCLORURO;
9541;2991A;OMALIZUMAB;
9542;2992A;IVABRADINA;
11798;2992CH;IVABRADINA HIDROCLORURO;
11863;2992OB;IVABRADINA OXALATO;
9543;2993A;TIPRANAVIR;
9544;2994A;CARBETOCINA;
9547;2996A;POSACONAZOL;
9550;2997A;MERTIATIDA;
9553;2999A;PEGAPTANIB;
9556;3000A;PALIFERMINA;
4003;3003A;SALIX ALBA;
4004;3003WA;SALIX ALBA EXTO;
9557;3004A;AIRE AMBIENTAL;
4013;3009A;SAMBUCUS NIGRA;
4014;3009XF;SAMBUCUS NIGRA FLORES;
4033;3021A;SENOSIDOS A-B;
4034;3021CO;SENOSIDOS A-B CALCICOS;
4041;3027A;CLOTIAZEPAM;
4054;3037A;SOBREROL;
4077;3048A;SUXAMETONIO;
4081;3048CL;SUXAMETONIO CLORURO;
18384;3048QZ;SUXAMETONIO CLORURO DIHIDRATO;
4104;3060A;SULFAMETIZOL;
4106;3061A;SULFAMETOXAZOL;
4134;3076A;SULPIRIDA;
4144;3081A;TAMARINDUS INDICA;
4147;3081WC;TAMARINDUS INDICA EXTO SECO;
4148;3083A;TANINO;
6543;3083AF;TANATO DE ALBUMINA;
4149;3083B;TANICO ACIDO;
4153;3085A;TAUROCOLICO ACIDO;
4156;3089A;TECLOTIAZIDA;
4159;3089PK;TECLOTIAZIDA POTASICA;
4188;3100A;TERBUTALINA;
4189;3100SU;TERBUTALINA SULFATO;
4194;3106A;TETRACOSACTIDA;
4198;3108A;TETRIZOLINA;
4200;3108CH;TETRIZOLINA HIDROCLORURO;
4204;3110A;TOMILLO;
4206;3110WA;TOMILLO EXTO;
12370;3110WC;TOMILLO EXTRACTO SECO;
4208;3110WG;TOMILLO EXTRACTO LIQUIDO;
4223;3117A;TIETILPERAZINA;
4224;3117BD;TIETILPERAZINA BIMALATO;
4232;3121A;TINIDAZOL;
4235;3125A;TIOCOLCHICOSIDO;
4240;3128A;CONDROITINA;
4241;3128SU;CONDROITINA SULFATO;
10725;3128SV;CONDROITINA SULFATO SODIO;
4243;3130A;TIOPENTAL;
4245;3130SO;TIOPENTAL SODICO;
4268;3140A;TITANIO;
4269;3140OX;TITANIO OXIDO;
4271;3141A;TOBRAMICINA;
4272;3141SU;TOBRAMICINA SULFATO;
4273;3142A;TODO-ALFA-TOCOFEROL;
4274;3142AC;TODO-RAC-ALFA-TOCOFERILO ACETATO DE;
4275;3142B;VITAMINA E;
4279;3147A;TOLNAFTATO;
4285;3151A;TRIFLUOPERAZINA;
4286;3151DH;TRIFLUOPERAZINA DIHIDROCLORURO;
4292;3157A;TRANEXAMICO ACIDO;
4293;3158A;TRANILCIPROMINA;
4294;3158SU;TRANILCIPROMINA SULFATO;
4297;3160A;TRAZODONA;
4298;3160CH;TRAZODONA HIDROCLORURO;
4301;3162A;TRIAMTERENO;
4306;3167A;TRICLOSAN;
4307;3169A;TETRAZEPAM;
4309;3170A;TROLAMINA;
6906;3170SA;TROLAMINA SALICILATO;
4312;3171A;TRIHEXIFENIDIL;
4314;3171CH;TRIHEXIFENIDIL HIDROCLORURO;
4315;3172A;TRIMEBUTINA;
4316;3172MA;TRIMEBUTINA MALEATO;
4318;3174A;TRIMIPRAMINA;
4319;3174MA;TRIMIPRAMINA MALEATO;
4321;3177A;TRIPSINA;
4322;3178A;TRIPSINA-QUIMOTRIPSINA;
4330;3182A;TUAMINOHEPTANO;
4331;3182SU;TUAMINOHEPTANO SULFATO;
4336;3185A;TRIFLURIDINA;
4337;3186A;URIDINA;
4343;3187A;UROQUINASA;
4350;3192A;VALERIANA;
6869;3192WC;VALERIANA EXTRACTO SECO;
10723;3192XA;VALERIANA RAIZ;
4352;3192XR;VALERIANA RIZOMA;
4356;3194A;VALPROICO ACIDO;
4357;3194SO;VALPROATO SODIO;
1464;3196A;GADODIAMIDA;
4360;3197A;VANCOMICINA;
4361;3197CH;VANCOMICINA HIDROCLORURO;
4362;3198A;VASELINA;
4383;3203A;VERAPAMILO;
4384;3203CH;VERAPAMILO HIDROCLORURO;
10485;3210A;VITIS VINIFERA;
1457;3210WC;VITIS VINIFERA EXTRACTO SECO;
12734;3210WCH;VITIS VINIFERA HOJA EXTRACTO SECO;
4399;3212A;VINCAMINA;
4401;3214A;VIOLETA GENCIANA;
4410;3221A;WARFARINA;
4411;3221SO;WARFARINA SODICA;
4418;3228A;XILOMETAZOLINA;
4419;3228CH;XILOMETAZOLINA HIDROCLORURO;
4441;3246A;DANTROLENO;
23452;3246NJ;DANTROLENO SODIO HEMIHEPTAHIDRATO;
4454;3253A;NIFEDIPINO;
4455;3254A;KETAZOLAM;
4456;3255A;TETRACAINA;
4459;3255CH;TETRACAINA HIDROCLORURO;
4467;3262A;CARTEOLOL;
4468;3262CH;CARTEOLOL HIDROCLORURO;
4469;3263A;XIPAMIDA;
4473;3268A;BCG CULTIVO VIVO DESECADO;
4477;3270A;GINKGO BILOBA;
4478;3270WA;GINKGO BILOBA EXTO;
1366;3270WC;GINKGO BILOBA EXTRACTO SECO;
4483;3276A;CEFACLOR;
1404;3276MH;CEFACLOR MONOHIDRATO;
4499;3287A;TIROTRICINA;
4508;3291A;LACTOBACILLUS ACIDOPHILUS;
4514;3291E;LACTOBACILOS ACIDOFILOS;
4520;3299A;PRIDINOL;
4521;3299MB;PRIDINOL MESILATO;
7315;3302A;ORTHOSIPHON STAMINEUS  BENTH  HOJA;
4548;3317A;ACIDOS GRASOS ESENCIALES;
10234;3317B;VITAMINA F;
4552;3319A;BROMOCRIPTINA;
4553;3319MB;BROMOCRIPTINA MESILATO;
4563;3327A;LOPERAMIDA;
4564;3327CH;LOPERAMIDA HIDROCLORURO;
4590;3342A;FIBRINOGENO HUMANO;
4625;3360A;SULODEXIDA;
4657;3385A;GAMMA-HIDROXIBUTIRICO;
9551;3385SO;OXIBATO SODIO;
4661;3386A;CURCUMA;
666;3386WC;CURCUMA EXTO SECO;
4692;3404A;HIALURONICO ACIDO;
4703;3412A;ELEDOISINA;
4704;3412UC;ELEDOISINA TRIFLUORACETATO;
10704;3417A;VIRUS GRIPE A H3N2 INACTIVADO;
4710;3417B;VIRUS GRIPE A H3N2 INACTIVADO FRACCIONADO;
4708;3417C;VIRUS GRIPE A H3N2 INACTIVADO HEMAGLUTININA;
10705;3418A;VIRUS GRIPE A H1N1 INACTIVADO;
4713;3418B;VIRUS GRIPE A H1N1 INACTIVADO FRACCIONADO;
4711;3418C;VIRUS GRIPE A H1N1 INACTIVADO HEMAGLUTININA;
4714;3419A;VIRUS GRIPE B INACTIVADO;
12776;3419B;VIRUS GRIPE B INACTIVADO FRACCIONADO;
4716;3419ZY;VIRUS GRIPE B INACTIVADO HEMAGLUTININA;
4727;3432A;CONCENTRADO ENZIMAS;
4733;3443A;ANTIGENO POLISACARIDO MENINGOCOCO GRUPO C;
4742;3452A;CRATAEGUS OXIACANTA-CRATAEGUS MONOGINA;
4807;3503A;PIDOLICO ACIDO;
4809;3503CO;PIDOLATO CALCIO;
4810;3503DJ;PIDOLATO DEANOL;
4811;3503MG;PIDOLATO MAGNESIO;
4869;3550A;TILA;
12444;3550B;TILIA CORDATA MILLER, TILIA PLATYPHYLLOS SCOP., TILIA X VULGARIS HEYNE, FLOR;
4877;3556A;CLORURO DE ETILO;
4889;3563A;BENCIDAMIDA;
4891;3563CH;BENCIDAMIDA HIDROCLORURO;
4897;3567A;ALUMINIO HIDROXIDO-MAGNESIO CARBONATO,COPRECIPITADO;
4901;3569A;EDROFONIO;
4902;3569BR;EDROFONIO BROMURO;
4914;3579A;ARSENICO;
8075;3579TF;ARSENICO TRIOXIDO;
4929;3589A;SALVIA OFFICINALIS;
4941;3599A;HIDROXIETILALMIDON;
4993;3633A;PARACLOROFENOL;
4996;3634A;ENZIMAS AMILOLITICAS-LIPOLITICAS-PROTEOLITICAS;
4997;3634B;POLIENZIMAS;
5002;3639A;AZAHAR;
5004;3639WD;ESENCIA DE AZAHAR;
5032;3655A;POLIESTIRENOSULFONATO;
5034;3655CO;POLIESTIRENOSULFONATO CALCIO;
5035;3655SO;POLIESTIRENOSULFONATO SODIO;
5099;3693A;HUMULUS LUPULUS;
750;3693WC;HUMULUS LUPULUS EXTRACTO SECO;
5109;3697A;LYCOPODIUM CLAVATUM;
10876;3697C;LYCOPODIUM;
669;3698A;FLUDARABINA;
670;3698FO;FLUDARABINA FOSFATO;
5110;3699A;CENTAUREA MENOR;
5122;3702A;HYPERICUM PERFORATUM;
835;3702WC;HYPERICUM PERFORATUM  EXTO SECO;
671;3710A;INDIO 111;
672;3710CL;INDIO 111 CLORURO;
7477;3710LR;INDIO (I111), OXINATO DE;
7977;3710OP;INDIO (I111), PENTETATO DE;
673;3713A;PENTETREOTIDA;
5173;3735A;DILTIAZEM;
5175;3735CH;DILTIAZEM HIDROCLORURO;
5177;3737A;BEZAFIBRATO;
5191;3746A;DESMOPRESINA;
6822;3746AC;DESMOPRESINA ACETATO;
5214;3761A;PIPEMIDICO ACIDO;
5217;3773A;METILFENIDATO;
5218;3773CH;METILFENIDATO HIDROCLORURO;
5222;3779A;CIMICIFUGA RACEMOSA;
882;3779WC;CIMICIFUGA RACEMOSA EXTO SECO;
5257;3818A;OTILONIO;
5258;3818BR;OTILONIO BROMURO;
5264;3821A;SALMONELLA TYPHI CEPA TY-21A,GERMENES VIVOS;
5268;3826A;TRIFLUSAL;
5289;3840A;CEFOTAXIMA;
5290;3840SO;CEFOTAXIMA SODICA;
5292;3842A;BENTAZEPAM;
5296;3845A;DIMEMORFANO;
5297;3845FO;DIMEMORFANO FOSFATO;
5301;3848A;INMUNOGLOBULINA  ANTIHEPATITIS B;
7438;3848HW;INMUNOGLOBULINA HUMANA ANTIHEPATITIS B;
5309;3859A;TRIMETAZIDINA;
5311;3859DH;TRIMETAZIDINA DIHIDROCLORURO;
5316;3865A;DANAZOL;
5318;3867A;VIRUS RABIA;
10936;3867ZY;VIRUS RABIA INACTIVADO;
5323;3871A;CAPTOPRIL;
5324;3872A;INMUNOGLOBULINA ANTIRRABICA;
865;3872HW;INMUNOGLOBULINA HUMANA ANTIRRABICA;
5327;3874A;FOSFOGLICOPEPTICAL;
5328;3875A;DEXBROMFENIRAMINA;
5329;3875MA;DEXBROMFENIRAMINA MALEATO;
5338;3880A;BROVANEXINA;
5339;3880CH;BROVANEXINA HIDROCLORURO;
5340;3881A;ALMAGATO;
5341;3882A;KETOCONAZOL;
5346;3887A;GUANFACINA;
5347;3887CH;GUANFACINA HIDROCLORURO;
5348;3888A;ALFACALCIDOL;
5358;3895A;CEFONICID;
560;3895DN;CEFONICID DISODIO;
5359;3895SO;CEFONICID SODICO;
9416;3897A;PREGABALINA;
9417;3898A;FOSAMPRENAVIR;
9418;3898CA;FOSAMPRENAVIR CALCICO;
9419;3899A;MITOTANO;
6625;5007A;NITROSO ACIDO;
9509;5007OX;OXIDO NITROSO;
6631;5010A;PENTAMIDINA;
7185;5010IF;PENTAMIDINA ISETIONATO;
1550;5025A;ESMOLOL;
1551;5025CH;ESMOLOL HIDROCLORURO;
573;5031A;CRISANTASPASA;
574;5032A;ATOVACUONA;
586;5038A;HEMINA;
590;5042A;INMUNOGLOBULINA ANTICITOMEGALOVIRUS;
10042;5050A;METACOLINA;
10043;5050CH;METACOLINA HIDROCLORURO;
610;5058A;METIRAPONA;
617;5064A;PROGUANIL;
618;5064CH;PROGUANIL HIDROCLORURO;
625;5070A;TERIPARATIDA;
627;5071A;TETRABENAZINA;
631;5074A;VERDE INDOCIANINA;
9384;5074SO;VERDE INDOCIANINA SODICO;
685;5077A;CLORMETINA;
694;5086A;TRIENTINA;
10020;5086DH;TRIENTINA DIHIDROCLORURO;
11887;5086RA;TRIENTINA TETRAHIDROCLORURO;
811;5093A;RITONAVIR;
812;5094A;EPTACOG ALFA ACTIVADO;
813;5095A;DANAPAROIDE DE SODIO;
7518;7004A;ZONISAMIDA;
7521;7007A;APRACLONIDINA;
747;7007CH;APRACLONIDINA HIDROCLORURO;
7523;7009A;ALFUZOSINA;
1140;7009CH;ALFUZOSINA HIDROCLORURO;
7527;7013A;AMOROLFINA;
1154;7013CH;AMOROLFINA HIDROCLORURO;
7530;7016A;TRANDOLAPRIL;
7533;7019A;AZITROMICINA;
7796;7019DM;AZITROMICINA DIHIDRATO;
8087;7019MH;AZITROMICINA MONOHIDRATO;
7548;7032A;FACTOR XIII;
7550;7034A;CABERGOLINA;
7573;7057A;CILAZAPRIL;
1462;7057MH;CILAZAPRIL MONOHIDRATO;
7575;7059A;FAMCICLOVIR;
7580;7064A;TALIDOMIDA;
7584;7068A;DAPTOMICINA;
7591;7075A;DIDANOSINA;
7605;7089A;FILGRASTIM;
7612;7094A;ESTIRIPENTOL;
7618;7100A;FLUTRIMAZOL;
7627;7109A;FOTEMUSTINA;
7641;7123A;ILOPROST;
1141;7123TJ;ILOPROST  TROMETAMOL;
7645;7127A;TILUDRONICO ACIDO;
725;7127DN;TILUDRONATO DISODIO;
7659;7141A;INTERFERON GAMMA;
1449;7141OD;INTERFERON GAMMA-1B;
7671;7153A;MELOXICAM;
7676;7155A;MEROPENEM;
735;7155TC;MEROPENEM TRIHIDRATO;
736;7155ZU;MEROPENEM ANHIDRO;
7678;7157A;LOSARTAN;
1414;7157PK;LOSARTAN POTASICO;
7680;7159A;MIFEPRISTONA;
7681;7160A;MIGLITOL;
1038;7175A;EXTRACTO ALERGENICO DE DERMATOPHAGOIDES PTERONYSSINUS;
7708;7187A;CARMUSTINA;
7713;7192A;PRAVASTATINA;
1070;7192SO;PRAVASTATINA SODICA;
7721;7200A;RIFABUTINA;
7722;7201A;RISPERIDONA;
7752;7230A;TIANEPTINA;
7756;7234A;TERBINAFINA;
1200;7234CH;TERBINAFINA HIDROCLORURO;
7767;7245A;TOPIRAMATO;
1049;7268A;ANTIGENO HEPATITIS A;
1056;7272A;REBOXETINA;
869;7272MB;REBOXETINA MESILATO;
1061;7274A;MILTEFOSINA;
1062;7275A;PANTOPRAZOL;
9435;7275SO;PANTOPRAZOL SODICO;
10724;7275SX;PANTOPRAZOL SODICO SESQUIHIDRATO;
1072;7281A;MIZOLASTINA;
1074;7283A;ACAMPROSATO;
1113;7298A;APOMORFINA;
1135;7298CH;APOMORFINA HIDROCLORURO;
12687;7298YH;APOMORFINA HIDROCLORURO HEMIHIDRATO;
1116;7300A;CLOPIDOGREL;
10215;7300BS;CLOPIDOGREL HIDROGENOSULFATO;
10281;7300CH;CLOPIDOGREL HIDROCLORURO;
10214;7300KB;CLOPIDOGREL BESILATO;
1121;7304A;MERCAPTAMINA;
9863;7304BB;MERCAPTAMINA BITARTRATO;
1149;7312A;DEXKETOPROFENO;
1336;7312TJ;DEXKETOPROFENO TROMETAMOL;
1151;7314A;GEMCITABINA;
1406;7314CH;GEMCITABINA HIDROCLORURO;
1155;7316A;DESFLURANO;
1159;7320A;INSULINA LISPRO;
556;7320LL;INSULINA LISPRO PROTAMINA;
1161;7322A;EBERCONAZOL;
1209;7322NI;EBERCONAZOL NITRATO;
1210;7330A;MICOFENOLICO ACIDO;
948;7330LM;MICOFENOLATO DE MOFETILO;
10599;7330SO;MICOFENOLATO SODIO;
1222;7339A;SEVOFLURANO;
1252;7351A;OXALIPLATINO;
1259;7354A;CICLESONIDA;
11832;7358A;CEFDITORENO;
1267;7358PS;CEFDITORENO  PIVOXILO;
1272;7362A;CEFEPIMA;
8014;7362DH;CEFEPIMA DIHIDROCLORURO MONOHIDRATO;
1309;7371A;LAMIVUDINA;
1320;7377A;RILUZOL;
1322;7379A;NITROGENO;
1323;7379OX;NITRICO OXIDO;
1324;7380A;FLUVASTATINA;
665;7380SO;FLUVASTATINA SODICA;
1466;7382A;SAQUINAVIR;
1468;7383A;RISEDRONICO ACIDO;
1491;7383SO;RISEDRONATO SODIO;
11219;7383SW;RISEDRONATO SODIO HEMIPENTAHIDRATO;
1477;7389A;BRIMONIDINA;
9652;7389TB;BRIMONIDINA TARTRATO;
1483;7394A;DOCETAXEL;
12420;7394TC;DOCETAXEL TRIHIDRATO;
1485;7395A;GLIMEPIRIDA;
1497;7400A;ATORVASTATINA;
10337;7400CO;ATORVASTATINA CALCICA;
2856;7400LV;ATORVASTATINA CALCICA TRIHIDRATO;
10060;7400UJ;ATORVASTATINA MAGNESIO TRIHIDRATO;
1502;7403A;RALOXIFENO;
944;7403CH;RALOXIFENO HIDROCLORURO;
1520;7406A;IRBESARTAN;
1522;7408A;BARNIDIPINO;
1524;7408CH;BARNIDIPINO HIDROCLORURO;
633;7411A;EPROSARTAN;
5457;7411MB;EPROSARTAN MESILATO DIHIDRATO;
641;7414A;LEFLUNOMIDA;
649;7421A;DULOXETINA;
9434;7421CH;DULOXETINA HIDROCLORURO;
651;7423A;VALSARTAN;
547;7429A;DIENOGEST;
7874;7430A;DARBEPOETINA ALFA;
549;7431A;TELITROMICINA;
7994;7432A;EZETIMIBA;
7926;7778A;IVERMECTINA;
9409;7789A;ALUMINIO AMINOACETATO BASICO;
8001;7790A;ACIDOS OMEGA 3;
13346;7790EI;ICOSAPENTO DE ETILO;
9560;7790ET;ACIDOS OMEGA 3 ESTERES ETILICOS;
1311;7791A;CETUXIMAB;
9668;8000A;CARUM CARVI L.;
19399;8000AE;ACEITE ESENCIAL DE CARUM CARVI L;
9705;8027A;CARRAGENANO;
421;8027B;CARRAGAHEN;
9565;8031A;PHLEUM PRATENSE EXTRACTO DE POLEN;
9567;8032A;ROTIGOTINA;
9568;8033A;ALGLUCOSIDASA ALFA;
9573;8037A;TIGECICLINA;
9576;8038A;POLYPODIUM LEUCOTOMOS;
9577;8038WA;POLYPODIUM LEUCOTOMOS EXTRACTO;
9593;8039A;HIERRO CARBOXIMALTOSA;
9594;8040A;HORMONA PARATIROIDEA;
9598;8042A;GALSULFASA;
9599;8043A;ENTECAVIR;
11928;8043MH;ENTECAVIR MONOHIDRATO;
9600;8044A;SORAFENIB;
9601;8044RU;SORAFENIB TOSILATO;
9602;8045A;SUNITINIB;
11745;8045RJ;SUNITINIB MALATO;
9603;8046A;HISTRELINA;
9604;8046AC;HISTRELINA ACETATO;
9605;8047A;CANNABIDIOL;
9606;8048A;FACTOR VON WILLEBRAND;
9607;8048HW;FACTOR VON WILLEBRAND HUMANO;
9618;8049A;VIRUS PAPILOMA HUMANO;
9622;8049JW;VIRUS PAPILOMA HUMANO TIPO 18 PROTEINA L1;
9621;8049KC;VIRUS PAPILOMA HUMANO TIPO 16 PROTEINA L1;
9627;8050A;NATALIZUMAB;
9624;8051A;ZICONOTIDA;
9625;8052A;DEFERASIROX;
9626;8053A;PERFLUTRENO;
945;8053B;OCTAFLUOROPROPANO;
9628;8054A;VARENICLINA;
13819;8054CI;VARENICLINA CITRATO;
17032;8054TB;VARENICLINA TARTRATO;
9630;8055A;DASATINIB;
9631;8055MH;DASATINIB MONOHIDRATO;
9637;8071A;CLOFARABINA;
9638;8072A;IDURSULFASA;
9639;8073A;RANIBIZUMAB;
9641;8074A;DARUNAVIR;
12158;8074FY;DARUNAVIR PROPILENGLICOLATO;
9642;8074OR;DARUNAVIR ETANOLATO;
9643;8075A;SITAGLIPTINA;
11963;8075CH;SITAGLIPTINA HIDROCLORURO;
12414;8075CM;SITAGLIPTINA HIDROCLORURO MONOHIDRATO;
11344;8075FF;SITAGLIPTINA FUMARATO;
9644;8075OS;SITAGLIPTINA FOSFATO MONOHIDRATO;
11675;8075RJ;SITAGLIPTINA MALATO;
9646;8076A;TAFLUPROST;
9647;8077A;EXENATIDA;
9732;8082A;FESOTERODINA;
9733;8082FF;FESOTERODINA FUMARATO;
9741;8086A;TELBIVUDINA;
9742;8087A;RETAPAMULINA;
9743;8088A;ABATACEPT;
9746;8089A;LENALIDOMIDA;
12372;8089EQ;LENALIDOMIDA HIDROCLORURO HIDRATO;
18201;8089LH;CLORURO AMONICO DE LENALIDOMIDA;
9751;8092A;RUFINAMIDA;
9752;8093A;ECULIZUMAB;
9753;8094A;PALIPERIDONA;
10657;8094PA;PALIPERIDONA PALMITATO;
9754;8095A;NELARABINA;
9757;8098A;NONACOG ALFA;
9758;8099A;MECASERMINA;
9759;8100A;ANIDULAFUNGINA;
9760;8101A;ALISKIRENO;
9761;8102A;MARAVIROC;
9762;8103A;BENDAMUSTINA;
9763;8103CH;BENDAMUSTINA HIDROCLORURO;
12207;8103CM;BENDAMUSTINA HIDROCLORURO MONOHIDRATO;
9764;8104A;TRABECTEDINA;
9776;8106A;VILDAGLIPTINA;
9818;8108A;PANITUMUMAB;
9822;8109A;IOBENGUANO 131I;
9858;8110A;GADOVERSETAMIDA;
9859;8111A;DAPOXETINA;
9861;8112A;TEMSIROLIMUS;
9864;8114A;VIBRIO CHOLERAE  CEPA CVD 103HGR;
9872;8121A;ARGIPRESINA;
10566;8154A;FAMPRIDINA;
9913;8157A;GEMTUZUMAB OZOGAMICINA;
9920;8162A;PEGASPARGASA;
9927;8168A;GEFITINIB;
9945;8186A;ARGATROBAN;
9949;8189A;TETRADECIL SULFATO SODIO;
9951;8191A;ROFLUMILAST;
9954;8194A;13-C UREA;
9961;8198A;AZACITIDINA;
9964;8200A;DECITABINA;
9967;8203A;DEXMEDETOMIDINA;
9146;8203CH;DEXMEDETOMIDINA HIDROCLORURO;
9976;8211A;SAPROPTERINA;
23442;8211DH;SAPROPTERINA DIHIDROCLORURO;
9978;8213A;GLUCARPIDASA;
9980;8215A;ROSUVASTATINA;
8003;8215CO;ROSUVASTATINA  CALCICA;
12413;8215KZ;ROSUVASTATINA ZINC;
9981;8216A;FEBUXOSTAT;
12046;8216HA;FEBUXOSTAT HEMIHIDRATO;
9982;8217A;LAPATINIB;
9983;8218A;NILOTINIB;
23641;8218CV;NILOTINIB HIDROCLORURO DIHIDRATO;
10001;8234A;RALTEGRAVIR;
10002;8234PK;RALTEGRAVIR POTASIO;
8005;8244A;ALFA-1-ANTITRIPSINA;
10046;8250A;EPINASTINA;
7998;8250CH;EPINASTINA CLORHIDRATO;
10056;8256A;COLESEVELAM;
10057;8256CH;COLESEVELAM HIDROCLORURO;
10077;8258A;DABIGATRAN;
10078;8258MB;DABIGATRAN ETEXILATO MESILATO;
10079;8258TN;DABIGATRAN ETEXILATO;
7992;8259A;XENON (133 XE);
10093;8261A;AMBRISENTAN;
10117;8263A;MICAFUNGINA;
